,file_path,salience,classID,class
70,audio/fold9/101729-0-0-13.wav,2,0,air_conditioner
71,audio/fold9/101729-0-0-14.wav,2,0,air_conditioner
72,audio/fold9/101729-0-0-16.wav,2,0,air_conditioner
73,audio/fold9/101729-0-0-17.wav,2,0,air_conditioner
74,audio/fold9/101729-0-0-18.wav,2,0,air_conditioner
75,audio/fold9/101729-0-0-19.wav,2,0,air_conditioner
76,audio/fold9/101729-0-0-21.wav,2,0,air_conditioner
77,audio/fold9/101729-0-0-22.wav,2,0,air_conditioner
78,audio/fold9/101729-0-0-23.wav,2,0,air_conditioner
79,audio/fold9/101729-0-0-24.wav,2,0,air_conditioner
80,audio/fold9/101729-0-0-26.wav,2,0,air_conditioner
81,audio/fold9/101729-0-0-28.wav,2,0,air_conditioner
82,audio/fold9/101729-0-0-29.wav,2,0,air_conditioner
83,audio/fold9/101729-0-0-3.wav,2,0,air_conditioner
84,audio/fold9/101729-0-0-32.wav,2,0,air_conditioner
85,audio/fold9/101729-0-0-33.wav,2,0,air_conditioner
86,audio/fold9/101729-0-0-36.wav,2,0,air_conditioner
87,audio/fold9/101729-0-0-37.wav,2,0,air_conditioner
88,audio/fold9/101729-0-0-38.wav,2,0,air_conditioner
89,audio/fold9/101729-0-0-39.wav,2,0,air_conditioner
90,audio/fold9/101729-0-0-4.wav,2,0,air_conditioner
91,audio/fold9/101729-0-0-40.wav,2,0,air_conditioner
92,audio/fold9/101729-0-0-6.wav,2,0,air_conditioner
93,audio/fold9/101729-0-0-9.wav,2,0,air_conditioner
94,audio/fold7/101848-9-0-0.wav,1,9,street_music
95,audio/fold7/101848-9-0-1.wav,1,9,street_music
96,audio/fold7/101848-9-0-2.wav,1,9,street_music
97,audio/fold7/101848-9-0-3.wav,1,9,street_music
98,audio/fold7/101848-9-0-8.wav,1,9,street_music
99,audio/fold7/101848-9-0-9.wav,1,9,street_music
100,audio/fold4/102102-3-0-0.wav,2,3,dog_bark
101,audio/fold10/102103-3-0-0.wav,2,3,dog_bark
102,audio/fold10/102103-3-1-0.wav,2,3,dog_bark
103,audio/fold2/102104-3-0-0.wav,2,3,dog_bark
104,audio/fold3/102105-3-0-0.wav,2,3,dog_bark
105,audio/fold1/102106-3-0-0.wav,2,3,dog_bark
106,audio/fold1/102305-6-0-0.wav,1,6,gun_shot
107,audio/fold5/102547-3-0-2.wav,1,3,dog_bark
108,audio/fold5/102547-3-0-7.wav,1,3,dog_bark
109,audio/fold5/102547-3-0-8.wav,1,3,dog_bark
110,audio/fold1/102842-3-0-1.wav,2,3,dog_bark
111,audio/fold1/102842-3-1-0.wav,2,3,dog_bark
112,audio/fold1/102842-3-1-5.wav,2,3,dog_bark
113,audio/fold1/102842-3-1-6.wav,2,3,dog_bark
114,audio/fold7/102853-8-0-0.wav,2,8,siren
115,audio/fold7/102853-8-0-1.wav,2,8,siren
116,audio/fold7/102853-8-0-2.wav,2,8,siren
117,audio/fold7/102853-8-0-3.wav,2,8,siren
118,audio/fold7/102853-8-0-4.wav,2,8,siren
119,audio/fold7/102853-8-0-5.wav,2,8,siren
120,audio/fold7/102853-8-0-6.wav,2,8,siren
121,audio/fold7/102853-8-1-0.wav,2,8,siren
122,audio/fold10/102857-5-0-0.wav,1,5,engine_idling
123,audio/fold10/102857-5-0-1.wav,1,5,engine_idling
124,audio/fold10/102857-5-0-10.wav,1,5,engine_idling
125,audio/fold10/102857-5-0-11.wav,1,5,engine_idling
126,audio/fold10/102857-5-0-12.wav,1,5,engine_idling
127,audio/fold10/102857-5-0-13.wav,1,5,engine_idling
128,audio/fold10/102857-5-0-14.wav,1,5,engine_idling
129,audio/fold10/102857-5-0-15.wav,1,5,engine_idling
130,audio/fold10/102857-5-0-16.wav,1,5,engine_idling
131,audio/fold10/102857-5-0-17.wav,1,5,engine_idling
132,audio/fold10/102857-5-0-18.wav,1,5,engine_idling
133,audio/fold10/102857-5-0-19.wav,1,5,engine_idling
134,audio/fold10/102857-5-0-2.wav,1,5,engine_idling
135,audio/fold10/102857-5-0-20.wav,1,5,engine_idling
136,audio/fold10/102857-5-0-21.wav,1,5,engine_idling
137,audio/fold10/102857-5-0-22.wav,1,5,engine_idling
138,audio/fold10/102857-5-0-23.wav,1,5,engine_idling
139,audio/fold10/102857-5-0-24.wav,1,5,engine_idling
140,audio/fold10/102857-5-0-25.wav,1,5,engine_idling
141,audio/fold10/102857-5-0-26.wav,1,5,engine_idling
142,audio/fold10/102857-5-0-27.wav,1,5,engine_idling
143,audio/fold10/102857-5-0-28.wav,1,5,engine_idling
144,audio/fold10/102857-5-0-29.wav,1,5,engine_idling
145,audio/fold10/102857-5-0-3.wav,1,5,engine_idling
146,audio/fold10/102857-5-0-30.wav,1,5,engine_idling
147,audio/fold10/102857-5-0-4.wav,1,5,engine_idling
148,audio/fold10/102857-5-0-5.wav,1,5,engine_idling
149,audio/fold10/102857-5-0-6.wav,1,5,engine_idling
150,audio/fold10/102857-5-0-7.wav,1,5,engine_idling
151,audio/fold10/102857-5-0-8.wav,1,5,engine_idling
152,audio/fold10/102857-5-0-9.wav,1,5,engine_idling
153,audio/fold2/102858-5-0-0.wav,1,5,engine_idling
154,audio/fold2/102858-5-0-1.wav,1,5,engine_idling
155,audio/fold2/102871-8-0-0.wav,1,8,siren
156,audio/fold2/102871-8-0-1.wav,1,8,siren
157,audio/fold2/102871-8-0-10.wav,1,8,siren
158,audio/fold2/102871-8-0-11.wav,1,8,siren
159,audio/fold2/102871-8-0-12.wav,1,8,siren
160,audio/fold2/102871-8-0-13.wav,1,8,siren
161,audio/fold2/102871-8-0-14.wav,1,8,siren
162,audio/fold2/102871-8-0-15.wav,1,8,siren
163,audio/fold2/102871-8-0-2.wav,1,8,siren
164,audio/fold2/102871-8-0-3.wav,1,8,siren
165,audio/fold2/102871-8-0-4.wav,1,8,siren
166,audio/fold2/102871-8-0-5.wav,1,8,siren
167,audio/fold2/102871-8-0-6.wav,1,8,siren
168,audio/fold2/102871-8-0-7.wav,1,8,siren
169,audio/fold2/102871-8-0-8.wav,1,8,siren
170,audio/fold2/102871-8-0-9.wav,1,8,siren
171,audio/fold1/103074-7-0-0.wav,1,7,jackhammer
172,audio/fold1/103074-7-0-1.wav,1,7,jackhammer
173,audio/fold1/103074-7-0-2.wav,1,7,jackhammer
174,audio/fold1/103074-7-1-0.wav,1,7,jackhammer
175,audio/fold1/103074-7-1-1.wav,1,7,jackhammer
176,audio/fold1/103074-7-1-2.wav,1,7,jackhammer
177,audio/fold1/103074-7-1-3.wav,1,7,jackhammer
178,audio/fold1/103074-7-1-4.wav,1,7,jackhammer
179,audio/fold1/103074-7-1-5.wav,1,7,jackhammer
180,audio/fold1/103074-7-1-6.wav,1,7,jackhammer
181,audio/fold1/103074-7-2-0.wav,1,7,jackhammer
182,audio/fold1/103074-7-3-0.wav,1,7,jackhammer
183,audio/fold1/103074-7-3-1.wav,1,7,jackhammer
184,audio/fold1/103074-7-3-2.wav,1,7,jackhammer
185,audio/fold1/103074-7-3-3.wav,1,7,jackhammer
186,audio/fold1/103074-7-4-0.wav,1,7,jackhammer
187,audio/fold1/103074-7-4-1.wav,1,7,jackhammer
188,audio/fold1/103074-7-4-2.wav,1,7,jackhammer
189,audio/fold1/103074-7-4-3.wav,1,7,jackhammer
190,audio/fold1/103074-7-4-4.wav,1,7,jackhammer
191,audio/fold1/103074-7-4-5.wav,1,7,jackhammer
192,audio/fold1/103074-7-4-6.wav,1,7,jackhammer
193,audio/fold8/103076-3-0-0.wav,1,3,dog_bark
194,audio/fold8/103076-3-1-0.wav,1,3,dog_bark
195,audio/fold8/103076-3-2-0.wav,1,3,dog_bark
196,audio/fold3/103199-4-0-0.wav,1,4,drilling
197,audio/fold3/103199-4-0-3.wav,1,4,drilling
198,audio/fold3/103199-4-0-4.wav,1,4,drilling
199,audio/fold3/103199-4-0-5.wav,1,4,drilling
200,audio/fold3/103199-4-0-6.wav,1,4,drilling
201,audio/fold3/103199-4-1-0.wav,2,4,drilling
202,audio/fold3/103199-4-2-0.wav,1,4,drilling
203,audio/fold3/103199-4-2-1.wav,1,4,drilling
204,audio/fold3/103199-4-2-10.wav,1,4,drilling
205,audio/fold3/103199-4-2-11.wav,1,4,drilling
206,audio/fold3/103199-4-2-2.wav,1,4,drilling
207,audio/fold3/103199-4-2-3.wav,1,4,drilling
208,audio/fold3/103199-4-2-4.wav,1,4,drilling
209,audio/fold3/103199-4-2-5.wav,1,4,drilling
210,audio/fold3/103199-4-2-6.wav,1,4,drilling
211,audio/fold3/103199-4-2-7.wav,1,4,drilling
212,audio/fold3/103199-4-2-8.wav,1,4,drilling
213,audio/fold3/103199-4-2-9.wav,1,4,drilling
214,audio/fold3/103199-4-4-0.wav,1,4,drilling
215,audio/fold3/103199-4-6-0.wav,1,4,drilling
216,audio/fold3/103199-4-7-2.wav,2,4,drilling
217,audio/fold9/103249-5-0-0.wav,1,5,engine_idling
218,audio/fold9/103249-5-0-1.wav,1,5,engine_idling
219,audio/fold9/103249-5-0-10.wav,1,5,engine_idling
220,audio/fold9/103249-5-0-11.wav,1,5,engine_idling
221,audio/fold9/103249-5-0-12.wav,1,5,engine_idling
222,audio/fold9/103249-5-0-13.wav,1,5,engine_idling
223,audio/fold9/103249-5-0-14.wav,1,5,engine_idling
224,audio/fold9/103249-5-0-15.wav,1,5,engine_idling
225,audio/fold9/103249-5-0-16.wav,1,5,engine_idling
226,audio/fold9/103249-5-0-17.wav,1,5,engine_idling
227,audio/fold9/103249-5-0-18.wav,1,5,engine_idling
228,audio/fold9/103249-5-0-19.wav,1,5,engine_idling
229,audio/fold9/103249-5-0-2.wav,1,5,engine_idling
230,audio/fold9/103249-5-0-3.wav,1,5,engine_idling
231,audio/fold9/103249-5-0-4.wav,1,5,engine_idling
232,audio/fold9/103249-5-0-5.wav,1,5,engine_idling
233,audio/fold9/103249-5-0-6.wav,1,5,engine_idling
234,audio/fold9/103249-5-0-7.wav,1,5,engine_idling
235,audio/fold9/103249-5-0-8.wav,1,5,engine_idling
236,audio/fold9/103249-5-0-9.wav,1,5,engine_idling
237,audio/fold1/103258-5-0-0.wav,1,5,engine_idling
238,audio/fold1/103258-5-0-1.wav,1,5,engine_idling
239,audio/fold1/103258-5-0-10.wav,1,5,engine_idling
240,audio/fold1/103258-5-0-11.wav,1,5,engine_idling
241,audio/fold1/103258-5-0-12.wav,1,5,engine_idling
242,audio/fold1/103258-5-0-13.wav,1,5,engine_idling
243,audio/fold1/103258-5-0-14.wav,1,5,engine_idling
244,audio/fold1/103258-5-0-15.wav,1,5,engine_idling
245,audio/fold1/103258-5-0-16.wav,1,5,engine_idling
246,audio/fold1/103258-5-0-17.wav,1,5,engine_idling
247,audio/fold1/103258-5-0-18.wav,1,5,engine_idling
248,audio/fold1/103258-5-0-19.wav,1,5,engine_idling
249,audio/fold1/103258-5-0-2.wav,1,5,engine_idling
250,audio/fold1/103258-5-0-3.wav,1,5,engine_idling
251,audio/fold1/103258-5-0-4.wav,1,5,engine_idling
252,audio/fold1/103258-5-0-5.wav,1,5,engine_idling
253,audio/fold1/103258-5-0-6.wav,1,5,engine_idling
254,audio/fold1/103258-5-0-7.wav,1,5,engine_idling
255,audio/fold1/103258-5-0-8.wav,1,5,engine_idling
256,audio/fold1/103258-5-0-9.wav,1,5,engine_idling
257,audio/fold3/103357-4-0-0.wav,1,4,drilling
258,audio/fold3/103357-4-0-1.wav,1,4,drilling
259,audio/fold10/103438-5-0-0.wav,2,5,engine_idling
260,audio/fold10/103438-5-0-1.wav,2,5,engine_idling
261,audio/fold10/103438-5-0-2.wav,2,5,engine_idling
262,audio/fold6/104327-2-0-15.wav,2,2,children_playing
263,audio/fold6/104327-2-0-19.wav,2,2,children_playing
264,audio/fold6/104327-2-0-26.wav,2,2,children_playing
265,audio/fold6/104327-2-0-28.wav,2,2,children_playing
266,audio/fold6/104327-2-0-3.wav,2,2,children_playing
267,audio/fold6/104327-2-0-30.wav,2,2,children_playing
268,audio/fold6/104327-2-0-34.wav,2,2,children_playing
269,audio/fold6/104327-2-0-4.wav,2,2,children_playing
270,audio/fold5/104421-2-0-1.wav,2,2,children_playing
271,audio/fold5/104421-2-0-15.wav,2,2,children_playing
272,audio/fold5/104421-2-0-20.wav,2,2,children_playing
273,audio/fold5/104421-2-0-29.wav,2,2,children_playing
274,audio/fold5/104421-2-0-3.wav,2,2,children_playing
275,audio/fold5/104421-2-0-5.wav,2,2,children_playing
276,audio/fold5/104421-2-0-7.wav,2,2,children_playing
277,audio/fold5/104421-2-1-3.wav,1,2,children_playing
278,audio/fold7/104625-4-0-15.wav,1,4,drilling
279,audio/fold7/104625-4-0-21.wav,1,4,drilling
280,audio/fold7/104625-4-0-27.wav,1,4,drilling
281,audio/fold7/104625-4-0-29.wav,1,4,drilling
282,audio/fold7/104625-4-0-3.wav,1,4,drilling
283,audio/fold7/104625-4-0-35.wav,1,4,drilling
284,audio/fold7/104625-4-0-40.wav,1,4,drilling
285,audio/fold7/104625-4-0-41.wav,1,4,drilling
286,audio/fold7/104625-4-0-45.wav,1,4,drilling
287,audio/fold7/104625-4-0-48.wav,1,4,drilling
288,audio/fold7/104625-4-0-51.wav,1,4,drilling
289,audio/fold7/104625-4-0-52.wav,1,4,drilling
290,audio/fold7/104625-4-0-53.wav,1,4,drilling
291,audio/fold7/104625-4-0-55.wav,1,4,drilling
292,audio/fold7/104625-4-0-57.wav,1,4,drilling
293,audio/fold7/104625-4-0-66.wav,1,4,drilling
294,audio/fold7/104625-4-1-20.wav,1,4,drilling
295,audio/fold7/104625-4-1-8.wav,1,4,drilling
296,audio/fold2/104817-4-0-0.wav,1,4,drilling
297,audio/fold2/104817-4-0-1.wav,1,4,drilling
298,audio/fold2/104817-4-0-10.wav,1,4,drilling
299,audio/fold2/104817-4-0-11.wav,1,4,drilling
300,audio/fold2/104817-4-0-2.wav,1,4,drilling
301,audio/fold2/104817-4-0-3.wav,1,4,drilling
302,audio/fold2/104817-4-0-4.wav,1,4,drilling
303,audio/fold2/104817-4-0-5.wav,1,4,drilling
304,audio/fold2/104817-4-0-6.wav,1,4,drilling
305,audio/fold2/104817-4-0-7.wav,1,4,drilling
306,audio/fold2/104817-4-0-8.wav,1,4,drilling
307,audio/fold2/104817-4-0-9.wav,1,4,drilling
308,audio/fold5/104998-7-0-5.wav,1,7,jackhammer
309,audio/fold5/104998-7-10-1.wav,1,7,jackhammer
310,audio/fold5/104998-7-10-10.wav,1,7,jackhammer
311,audio/fold5/104998-7-10-13.wav,1,7,jackhammer
312,audio/fold5/104998-7-10-15.wav,1,7,jackhammer
313,audio/fold5/104998-7-10-8.wav,1,7,jackhammer
314,audio/fold5/104998-7-10-9.wav,1,7,jackhammer
315,audio/fold5/104998-7-11-0.wav,1,7,jackhammer
316,audio/fold5/104998-7-11-2.wav,1,7,jackhammer
317,audio/fold5/104998-7-12-2.wav,1,7,jackhammer
318,audio/fold5/104998-7-14-1.wav,1,7,jackhammer
319,audio/fold5/104998-7-14-5.wav,1,7,jackhammer
320,audio/fold5/104998-7-14-6.wav,1,7,jackhammer
321,audio/fold5/104998-7-15-1.wav,1,7,jackhammer
322,audio/fold5/104998-7-15-3.wav,1,7,jackhammer
323,audio/fold5/104998-7-15-5.wav,1,7,jackhammer
324,audio/fold5/104998-7-15-9.wav,1,7,jackhammer
325,audio/fold5/104998-7-16-0.wav,1,7,jackhammer
326,audio/fold5/104998-7-16-10.wav,1,7,jackhammer
327,audio/fold5/104998-7-16-11.wav,1,7,jackhammer
328,audio/fold5/104998-7-16-5.wav,1,7,jackhammer
329,audio/fold5/104998-7-16-6.wav,1,7,jackhammer
330,audio/fold5/104998-7-16-7.wav,1,7,jackhammer
331,audio/fold5/104998-7-17-0.wav,1,7,jackhammer
332,audio/fold5/104998-7-17-1.wav,1,7,jackhammer
333,audio/fold5/104998-7-17-12.wav,1,7,jackhammer
334,audio/fold5/104998-7-17-14.wav,1,7,jackhammer
335,audio/fold5/104998-7-17-4.wav,1,7,jackhammer
336,audio/fold5/104998-7-17-7.wav,1,7,jackhammer
337,audio/fold5/104998-7-17-8.wav,1,7,jackhammer
338,audio/fold5/104998-7-18-12.wav,1,7,jackhammer
339,audio/fold5/104998-7-18-13.wav,1,7,jackhammer
340,audio/fold5/104998-7-18-3.wav,1,7,jackhammer
341,audio/fold5/104998-7-18-9.wav,1,7,jackhammer
342,audio/fold5/104998-7-19-0.wav,1,7,jackhammer
343,audio/fold5/104998-7-19-3.wav,1,7,jackhammer
344,audio/fold5/104998-7-19-6.wav,1,7,jackhammer
345,audio/fold5/104998-7-19-7.wav,1,7,jackhammer
346,audio/fold5/104998-7-19-8.wav,1,7,jackhammer
347,audio/fold5/104998-7-19-9.wav,1,7,jackhammer
348,audio/fold5/104998-7-2-4.wav,1,7,jackhammer
349,audio/fold5/104998-7-2-5.wav,1,7,jackhammer
350,audio/fold5/104998-7-2-6.wav,1,7,jackhammer
351,audio/fold5/104998-7-3-1.wav,1,7,jackhammer
352,audio/fold5/104998-7-7-0.wav,1,7,jackhammer
353,audio/fold5/104998-7-7-1.wav,1,7,jackhammer
354,audio/fold5/104998-7-7-4.wav,1,7,jackhammer
355,audio/fold5/104998-7-7-7.wav,1,7,jackhammer
356,audio/fold5/104998-7-7-9.wav,1,7,jackhammer
357,audio/fold5/104998-7-8-13.wav,1,7,jackhammer
358,audio/fold5/104998-7-8-14.wav,1,7,jackhammer
359,audio/fold5/104998-7-8-15.wav,1,7,jackhammer
360,audio/fold5/104998-7-8-17.wav,1,7,jackhammer
361,audio/fold5/104998-7-8-4.wav,1,7,jackhammer
362,audio/fold5/104998-7-8-6.wav,1,7,jackhammer
363,audio/fold5/104998-7-8-7.wav,1,7,jackhammer
364,audio/fold5/104998-7-9-0.wav,1,7,jackhammer
365,audio/fold5/104998-7-9-13.wav,1,7,jackhammer
366,audio/fold5/104998-7-9-9.wav,1,7,jackhammer
367,audio/fold9/105029-7-0-0.wav,1,7,jackhammer
368,audio/fold9/105029-7-0-1.wav,1,7,jackhammer
369,audio/fold9/105029-7-0-2.wav,1,7,jackhammer
370,audio/fold9/105029-7-0-3.wav,1,7,jackhammer
371,audio/fold9/105029-7-0-4.wav,1,7,jackhammer
372,audio/fold9/105029-7-0-5.wav,1,7,jackhammer
373,audio/fold9/105029-7-0-6.wav,1,7,jackhammer
374,audio/fold9/105029-7-1-0.wav,1,7,jackhammer
375,audio/fold9/105029-7-1-1.wav,1,7,jackhammer
376,audio/fold9/105029-7-1-10.wav,1,7,jackhammer
377,audio/fold9/105029-7-1-11.wav,1,7,jackhammer
378,audio/fold9/105029-7-1-12.wav,1,7,jackhammer
379,audio/fold9/105029-7-1-13.wav,1,7,jackhammer
380,audio/fold9/105029-7-1-2.wav,1,7,jackhammer
381,audio/fold9/105029-7-1-3.wav,1,7,jackhammer
382,audio/fold9/105029-7-1-4.wav,1,7,jackhammer
383,audio/fold9/105029-7-1-5.wav,1,7,jackhammer
384,audio/fold9/105029-7-1-6.wav,1,7,jackhammer
385,audio/fold9/105029-7-1-7.wav,1,7,jackhammer
386,audio/fold9/105029-7-1-8.wav,1,7,jackhammer
387,audio/fold9/105029-7-1-9.wav,1,7,jackhammer
388,audio/fold9/105029-7-2-0.wav,1,7,jackhammer
389,audio/fold9/105029-7-2-1.wav,1,7,jackhammer
390,audio/fold9/105029-7-2-10.wav,1,7,jackhammer
391,audio/fold9/105029-7-2-11.wav,1,7,jackhammer
392,audio/fold9/105029-7-2-12.wav,1,7,jackhammer
393,audio/fold9/105029-7-2-13.wav,1,7,jackhammer
394,audio/fold9/105029-7-2-14.wav,1,7,jackhammer
395,audio/fold9/105029-7-2-15.wav,1,7,jackhammer
396,audio/fold9/105029-7-2-16.wav,1,7,jackhammer
397,audio/fold9/105029-7-2-2.wav,1,7,jackhammer
398,audio/fold9/105029-7-2-3.wav,1,7,jackhammer
399,audio/fold9/105029-7-2-4.wav,1,7,jackhammer
400,audio/fold9/105029-7-2-5.wav,1,7,jackhammer
401,audio/fold9/105029-7-2-6.wav,1,7,jackhammer
402,audio/fold9/105029-7-2-7.wav,1,7,jackhammer
403,audio/fold9/105029-7-2-8.wav,1,7,jackhammer
404,audio/fold9/105029-7-2-9.wav,1,7,jackhammer
405,audio/fold9/105029-7-3-0.wav,1,7,jackhammer
406,audio/fold9/105029-7-3-1.wav,1,7,jackhammer
407,audio/fold9/105029-7-3-2.wav,1,7,jackhammer
408,audio/fold9/105029-7-3-3.wav,1,7,jackhammer
409,audio/fold9/105029-7-3-4.wav,1,7,jackhammer
410,audio/fold9/105029-7-3-5.wav,1,7,jackhammer
411,audio/fold9/105029-7-3-6.wav,1,7,jackhammer
412,audio/fold9/105029-7-3-7.wav,1,7,jackhammer
413,audio/fold9/105029-7-4-0.wav,1,7,jackhammer
414,audio/fold9/105029-7-4-1.wav,1,7,jackhammer
415,audio/fold9/105029-7-4-2.wav,1,7,jackhammer
416,audio/fold9/105029-7-4-3.wav,1,7,jackhammer
417,audio/fold9/105088-3-0-10.wav,1,3,dog_bark
418,audio/fold9/105088-3-0-11.wav,1,3,dog_bark
419,audio/fold9/105088-3-0-19.wav,1,3,dog_bark
420,audio/fold9/105088-3-0-8.wav,1,3,dog_bark
421,audio/fold7/105289-8-0-0.wav,2,8,siren
422,audio/fold7/105289-8-0-1.wav,2,8,siren
423,audio/fold7/105289-8-0-2.wav,2,8,siren
424,audio/fold7/105289-8-0-3.wav,2,8,siren
425,audio/fold7/105289-8-0-4.wav,2,8,siren
426,audio/fold7/105289-8-0-5.wav,2,8,siren
427,audio/fold7/105289-8-1-0.wav,1,8,siren
428,audio/fold7/105289-8-1-1.wav,1,8,siren
429,audio/fold7/105289-8-1-2.wav,1,8,siren
430,audio/fold7/105289-8-1-3.wav,1,8,siren
431,audio/fold7/105289-8-1-4.wav,1,8,siren
432,audio/fold7/105289-8-2-0.wav,2,8,siren
433,audio/fold7/105289-8-2-1.wav,2,8,siren
434,audio/fold7/105289-8-2-2.wav,2,8,siren
435,audio/fold7/105289-8-2-3.wav,2,8,siren
436,audio/fold7/105289-8-2-4.wav,2,8,siren
437,audio/fold7/105289-8-2-5.wav,2,8,siren
438,audio/fold7/105289-8-2-6.wav,2,8,siren
439,audio/fold7/105289-8-2-7.wav,2,8,siren
440,audio/fold6/105319-3-0-22.wav,2,3,dog_bark
441,audio/fold6/105319-3-0-29.wav,2,3,dog_bark
442,audio/fold6/105319-3-0-39.wav,2,3,dog_bark
443,audio/fold1/105415-2-0-1.wav,1,2,children_playing
444,audio/fold1/105415-2-0-15.wav,1,2,children_playing
445,audio/fold1/105415-2-0-19.wav,1,2,children_playing
446,audio/fold1/105415-2-0-21.wav,1,2,children_playing
447,audio/fold1/105415-2-0-24.wav,1,2,children_playing
448,audio/fold1/105415-2-0-4.wav,1,2,children_playing
449,audio/fold1/105415-2-0-6.wav,1,2,children_playing
450,audio/fold1/105415-2-0-8.wav,1,2,children_playing
451,audio/fold5/105425-9-0-1.wav,1,9,street_music
452,audio/fold5/105425-9-0-10.wav,1,9,street_music
453,audio/fold5/105425-9-0-12.wav,1,9,street_music
454,audio/fold5/105425-9-0-13.wav,1,9,street_music
455,audio/fold5/105425-9-0-14.wav,1,9,street_music
456,audio/fold5/105425-9-0-23.wav,1,9,street_music
457,audio/fold10/106014-5-0-0.wav,1,5,engine_idling
